,Unnamed: 0,fare_amount,passenger_count,trip_distance_km,pickup_hour,pickup_day_of_week,is_night
89164,50371362,3.7,2,0.7935611691864267,22,5,1
161809,46655504,8.5,1,3.031845582783164,15,2,0
41618,30860161,14.9,1,6.76362291686937,16,3,0
75254,39312066,8.1,1,2.4304456708900912,10,3,0
169404,3662402,22.0,5,6.014712043344727,19,3,0
195311,3275794,71.9,5,16.371383546927916,5,5,1
77141,25399457,5.3,4,1.2651111396211425,0,4,1
65852,3569770,6.9,5,1.208086309660015,14,2,0
79402,38414028,9.3,1,1.2100899031455452,21,5,0
31950,41976259,4.5,1,0.2688788330210864,19,6,0
193973,42556091,10.5,2,3.0373681986360292,11,1,0
115576,6842879,49.8,1,21.606250841969448,7,3,0
114198,42870630,11.7,1,6.343939520115203,21,1,0
133579,40813492,6.9,1,2.4322450293295663,16,3,0
27478,40887553,28.27,2,10.230917102990283,20,0,0
110408,33659181,8.1,1,2.4001510606658476,9,0,0
132298,48658510,3.3,1,0.6909957311469801,12,1,0
191370,44688525,6.5,2,1.0811329572065893,12,1,0
126095,20590721,7.5,1,1.8938284621489099,19,5,0
78786,52152665,8.9,1,4.740806392103174,16,1,0
136527,31135454,10.1,1,2.5094034141786628,14,1,0
107512,15482892,6.5,1,1.4374373629073913,13,6,0
81910,12905285,8.9,1,2.026659566741711,8,4,0
50764,32827503,17.5,2,5.949152001903546,18,3,0
42471,31843408,28.0,1,8.820440512577711,4,5,1
12830,39989477,8.5,2,2.361526078677086,12,0,0
135409,5711715,15.7,1,5.538698831076705,17,3,0
54668,33507148,6.1,1,1.2643764530129658,20,6,0
194039,32767734,10.0,1,3.0133541680838323,3,2,1
67843,43202517,6.9,1,1.5326446201166093,15,5,0
124650,55299938,4.9,1,1.4456182163110987,11,6,0
163234,11916713,15.7,1,6.796231514056962,1,5,1
40139,54911388,15.5,5,2.338132914478038,13,5,0
11938,27840580,20.5,1,9.684578079470795,5,4,1
27830,52471781,7.0,1,2.462123475898244,1,4,1
39553,3507866,5.0,2,0.6363535604759795,20,1,0
124818,15439222,5.7,1,0.9768359975058828,7,4,0
143487,30343907,33.5,1,10.252344445828241,16,5,0
166699,7939514,7.0,2,2.312500540796784,10,5,0
186902,41899879,8.1,1,2.816235776529858,23,5,1
39818,28148633,6.0,1,1.4695598861883779,13,4,0
66724,20580483,6.5,1,1.8833300699730522,20,1,0
171552,47755140,11.0,1,2.238878167131542,1,6,1
155819,5650485,6.5,6,1.9882053681259153,20,1,0
97502,25083927,11.7,1,4.663173136232143,6,2,0
75863,37650100,6.5,1,1.568450947469217,5,4,1
94150,49014477,9.3,1,2.4265246143519144,12,4,0
180837,36053558,25.0,2,7.6060713190828,22,4,1
165749,40425436,6.5,2,1.1830880671402466,12,0,0
62148,54918612,10.1,5,2.3063033397738013,0,4,1
139403,13173678,7.7,1,1.4772192713243983,9,4,0
2157,15541100,6.1,1,1.0886379159391792,7,0,0
97391,47531464,9.0,2,2.5187943386540557,6,4,0
197074,48292127,9.5,2,2.6074082236349945,8,1,0
171741,40502522,3.7,1,0.6296540184381695,8,5,0
25445,22830966,7.5,3,0.8443139155515107,13,0,0
139152,27008353,7.5,1,1.823671397790597,8,2,0
96205,11738533,4.5,5,0.6096628688073927,17,4,0
180296,26783935,3.7,1,0.5613256163733114,6,1,0
1821,50207945,8.9,2,1.3150836069353298,18,1,0
158292,20178667,7.3,5,0.5807279068999905,21,2,0
65431,16205142,33.7,2,9.951393980577059,17,6,0
159092,39179209,5.5,1,0.895800622234392,17,0,0
100770,112896,13.7,3,6.004668380271096,13,6,0
162596,21388191,5.7,5,1.6005069904671827,17,0,0
55051,43509057,4.9,1,0.9032446971742111,8,4,0
188496,24685617,15.0,1,3.701090128459035,21,6,0
20631,12094559,3.5,5,0.412814304859825,16,0,0
48043,30343357,10.0,1,3.4837791194386103,15,5,0
73401,1025966,5.3,1,0.9954884998303217,13,0,0
165482,43221123,6.5,1,1.8535485003912404,12,4,0
108265,40199554,5.5,1,1.1916776112027423,0,1,1
153522,34773353,8.9,1,2.540844872057445,21,2,0
147406,5977640,7.5,1,1.7561664246214794,13,1,0
19885,35401586,10.5,1,2.58011506159073,18,5,0
4931,39597261,7.3,4,3.5160895073942853,22,2,1
98192,6139252,6.1,1,1.9759613229359125,9,4,0
175319,52349251,6.5,1,2.0043077332597012,22,1,1
126110,26807288,5.7,1,1.1294122986375585,11,1,0
48121,43382395,10.5,2,3.7501440139635793,4,6,1
20775,3925767,6.5,1,1.537742075905598,18,5,0
184253,3157635,16.5,1,5.319750960596793,16,0,0
70325,6336345,4.1,1,0.4351959658134865,15,1,0
133124,6199867,4.0,1,0.7051290143065678,13,4,0
43622,53537590,15.3,1,4.643341087532037,7,1,0
143628,11046132,5.7,1,1.6749006961075898,20,6,0
37861,54278509,32.0,3,13.255521825962003,3,3,1
60165,50391584,3.7,6,0.8527969845436942,13,4,0
8984,8437315,6.5,1,1.3430628904166515,21,0,0
131486,6386345,10.5,1,1.9712397805759612,20,5,0
8371,48912457,86.5,1,18.738183132334484,15,6,0
145502,3871961,11.3,2,4.1235499038496295,1,6,1
188343,20737782,5.0,1,0.8124689075699126,17,3,0
66366,9085997,5.8,1,1.8828136563644065,19,2,0
162841,14364400,7.0,1,0.9148011559674477,0,6,1
42402,44616309,52.0,5,20.267574534753585,15,0,0
13751,14229509,9.0,1,2.2812312274949984,18,5,0
102047,4008372,18.5,1,9.045506914000148,15,1,0
40825,46990619,4.5,2,0.6630030601209499,9,3,0
59939,8930088,14.9,2,6.281362724248997,23,2,1
58605,1702549,10.0,1,3.3181597452847087,2,5,1
148773,44496237,11.0,1,2.7189198733632947,16,6,0
71061,35477897,6.5,1,1.0244533481946905,19,1,0
124760,16154942,16.9,1,8.465412079903464,19,3,0
177531,51772040,10.5,1,4.418008999196216,19,3,0
175614,45800780,10.0,1,3.1756373673268374,7,3,0
191961,31802225,4.9,1,1.059717374377501,22,4,1
104357,46359775,6.9,1,1.9202888894660772,19,4,0
20047,24195750,14.5,1,3.338175739918077,17,5,0
122676,51043262,5.0,2,1.51864369443593,19,4,0
129308,476937,7.3,1,2.734029810222106,3,5,1
186091,44124597,6.0,1,0.7002290740015816,22,1,1
138282,35526215,5.7,1,1.2641914290275653,12,3,0
174380,9031649,6.9,2,0.9537171436608775,19,6,0
23024,14200316,4.9,2,1.5025951215440672,2,5,1
79790,47440329,4.5,1,0.4078323062609026,15,2,0
35985,26037756,5.7,5,1.8175331537437485,21,6,0
150896,11013000,9.5,1,1.83777217544919,15,1,0
186471,14257120,7.0,2,2.7771276250613113,3,6,1
140528,54365067,8.9,5,1.5062671896746684,20,6,0
182775,5479266,10.1,1,2.9268852873011717,19,4,0
57467,35674057,4.9,1,1.0756621138369755,11,0,0
114581,43128178,4.5,5,1.2086434493250957,16,2,0
28770,19265909,3.7,1,0.7126640053777439,3,0,1
54500,33556929,8.0,1,2.0775073355785385,20,4,0
135,13917019,8.9,1,3.6706908026919316,0,1,1
108649,6045772,21.0,1,7.501938616822724,12,5,0
55238,20798998,7.5,1,2.1716198411152985,17,4,0
62773,891822,5.7,3,1.2514348451590867,15,5,0
38752,7505566,3.5,1,0.8292163890661367,13,5,0
178194,38897678,5.5,1,0.8776378351819095,13,6,0
28433,24730550,30.9,1,17.70755096059982,19,5,0
95560,19848638,32.83,1,9.760690363713701,10,1,0
195905,25717604,10.5,1,5.5565207520755315,21,6,0
152578,40421729,4.1,1,0.5756359172912651,15,3,0
18070,3636823,8.5,3,3.134125864643269,20,5,0
114404,9296899,5.7,2,0.6745906090778612,0,6,1
131194,7837133,9.7,1,1.750971069662351,17,3,0
76356,30731302,9.0,3,2.5679584870992223,8,2,0
139111,13552046,14.0,1,3.0875361713947087,19,5,0
94227,16109694,10.5,1,3.1220646898745685,16,0,0
79256,12133565,4.5,1,0.6037579617687756,19,5,0
119864,42404372,7.5,1,1.0449384169307487,18,4,0
137420,45896758,12.0,6,1.6837103447580148,15,4,0
57616,27100600,11.7,2,4.541122613327567,10,4,0
150148,15767700,12.0,3,2.9775925355324024,2,4,1
79515,37322055,45.0,1,21.113943185764523,16,0,0
14721,44452679,6.5,2,1.5720004538670458,20,6,0
131531,49877920,6.5,1,1.213100356310331,6,5,0
81088,26203791,3.7,1,0.8505347615684232,0,5,1
74269,13381082,14.9,2,7.405743169836907,7,0,0
135805,14630131,7.5,2,1.5458928464982924,0,2,1
129961,50132131,17.0,1,5.315494415333885,15,3,0
78845,18726364,4.1,5,0.946286995299812,21,5,0
177931,31526055,6.1,1,1.0348957792086881,15,6,0
153769,53293405,6.1,1,1.282212231337659,23,3,1
21449,48583797,11.0,1,2.6963334755381725,10,6,0
140486,43489513,4.0,1,0.7038229238406022,20,6,0
105438,43617221,12.1,3,3.051553141137772,2,0,1
87803,4582712,8.0,1,2.534657655308641,21,0,0
14958,14240097,12.5,1,2.944678822720978,23,4,1
131428,42509490,24.5,1,4.094666284304294,8,1,0
67442,30253742,8.0,1,1.370134764620258,1,4,1
20926,16519034,4.5,5,0.6359166116726481,15,3,0
134462,25624719,10.5,2,1.8394133478945294,18,2,0
42293,25226471,6.5,2,1.1335224317167365,20,0,0
67089,14611269,5.0,1,0.5804768476768928,13,1,0
134299,40002038,33.5,1,13.17052403473283,10,4,0
74884,16782691,8.5,1,1.5654165766290706,20,1,0
167340,9470285,3.5,5,0.5534561424910884,14,0,0
161345,13147983,18.5,1,3.1800252251239267,22,3,1
194051,47894151,13.5,1,3.089496079549926,1,6,1
131029,18101791,7.3,2,2.253344991312939,21,3,0
48077,28512259,17.7,1,7.731433823823514,15,0,0
182301,54104091,5.3,1,1.6642483567363302,23,2,1
107243,28725849,12.1,1,3.2835356447043877,16,5,0
33606,9312783,11.5,2,3.4225176755460858,3,6,1
61650,31934130,5.3,1,1.1750883379044632,19,1,0
19813,4253697,9.7,1,3.4031003884038964,8,0,0
70589,21923591,6.1,1,2.316221322541954,1,3,1
108038,22457175,5.3,1,1.7131076824125204,12,1,0
2425,49249773,6.9,2,1.3544215736860332,22,4,1
33495,47326887,17.7,1,8.803913947748045,21,3,0
67141,43184571,9.7,1,2.62964549403501,12,5,0
45828,28293197,5.7,1,1.5991583114074035,10,4,0
69403,52587603,5.7,1,1.5531470194251122,11,0,0
101813,10913014,8.5,2,1.486360069137468,12,4,0
11208,10512538,10.5,1,1.3242544755126078,9,1,0
53483,45927634,9.0,2,1.240555286754213,8,4,0
102853,25840237,11.7,1,3.1168758203192697,19,0,0
137532,22951187,17.7,1,9.674872611429292,9,0,0
146417,8612819,17.3,1,8.323703902338414,22,2,1
26086,10148745,13.5,2,4.8374003260377085,17,1,0
61834,36865101,4.0,1,0.5858032387553692,13,2,0
5603,45330378,58.5,2,24.533128712586283,13,3,0
74278,43466322,7.5,1,2.168890138392835,9,4,0
125509,29898461,11.5,1,2.9974996497505404,21,6,0
84294,5949096,8.5,1,2.7571073141732856,8,2,0
195779,31080623,8.0,6,1.638712448017495,12,2,0
25523,50077941,7.5,6,1.2935409554421728,11,1,0
86593,50909627,4.5,1,0.8831771459028243,0,5,1
100679,48231372,5.0,1,1.2231679749762143,19,5,0
57200,5789795,21.0,1,7.510063428122026,6,5,0
42830,43279316,6.1,2,1.3809752279119782,15,4,0
70303,24103701,9.3,2,2.5799480684226936,20,3,0
11741,34781393,10.9,1,3.59852736795344,11,3,0
140764,15857828,4.1,1,0.3834099123031449,3,5,1
96090,40405607,4.1,1,0.9687068832933634,16,0,0
174600,35389877,6.1,1,1.3968853653458984,11,3,0
133183,9849697,6.9,1,3.348342350584625,22,1,1
155749,5167903,3.7,1,0.7338011910365104,9,0,0
184043,27219792,5.3,1,1.3847680390739479,12,5,0
11682,10360722,4.5,1,0.9802139203177588,9,1,0
172050,12515024,26.5,5,12.56716262839327,6,1,0
70535,70282,5.0,1,0.8364998344780893,20,6,0
156501,22882434,5.0,1,0.8464177846027549,18,6,0
146141,6996199,26.1,1,9.829174502077722,6,0,0
155947,47216113,5.0,1,0.7755449051432949,7,4,0
107303,50567891,8.9,2,2.558810681041054,22,2,1
76377,51683281,30.9,1,9.201007471187053,20,3,0
149049,3009257,13.5,3,3.8626379395566004,21,0,0
41335,4719393,4.5,1,0.8380461233129495,20,3,0
167136,6182461,9.7,1,2.8040408003123116,14,3,0
198260,53057984,4.1,5,1.0313722878888505,12,2,0
45065,6116909,14.5,2,2.170544349917456,13,4,0
14619,47648961,8.5,5,2.7741185657905656,10,6,0
154289,17097433,7.7,1,2.1519684849446383,16,0,0
21451,33697059,8.5,5,1.7779351532921106,8,2,0
130785,44798629,9.3,1,2.168082698951767,23,5,1
136657,7655357,7.7,1,2.9585384209481163,16,4,0
161570,33374565,11.5,1,3.7753086752516385,16,1,0
156698,25393815,7.5,1,1.5878154372467925,21,2,0
16147,3855431,8.1,3,3.445424301047062,14,6,0
90344,11016595,6.1,1,1.7996256547421916,18,2,0
92553,9780405,4.1,1,1.4409345555849236,7,0,0
168417,21472815,8.5,1,2.2166559035201687,11,0,0
126208,10655337,11.3,1,4.379487010912254,2,5,1
61021,40510333,4.5,1,0.8880330195896914,21,3,0
180173,45830928,8.0,1,2.2305215793569766,14,5,0
8303,33965350,7.7,2,2.3588447116253075,21,0,0
91019,18451122,4.9,5,1.035130372400884,19,5,0
142770,51055569,9.0,1,1.17533002408961,13,5,0
45719,54783452,49.57,2,20.368444176959756,15,4,0
174293,9018213,6.9,1,1.4921877604358185,23,1,1
142217,30645330,15.5,1,6.064149708095728,9,0,0
129682,22340917,8.5,1,2.167428092409666,17,1,0
76759,32602260,14.5,2,3.720694463962925,15,6,0
88078,9516875,9.0,5,2.0343070061886253,11,2,0
106106,42512127,20.5,1,7.388303349856269,23,6,1
145492,8522138,5.5,1,1.2099067492441806,9,4,0
70241,39465093,5.7,1,0.8352567379232357,9,2,0
132680,782138,11.7,1,5.227984145516366,16,5,0
44675,28148240,32.83,6,10.490340592537848,10,3,0
246,271308,14.1,1,5.153351036634352,15,1,0
12701,15832567,52.0,1,14.678493713708338,22,4,1
87010,8104063,6.5,1,1.730878031320356,6,1,0
110765,6026380,8.5,1,1.4780656032306536,12,2,0
43789,11616915,16.0,5,4.131925222156497,17,0,0
174394,11002520,7.0,1,0.4986442356253576,17,2,0
164363,34505660,8.5,2,1.760741083236422,17,5,0
101926,36524938,5.4,1,2.096082538601035,3,5,1
83093,13373022,24.0,1,11.010529667738798,21,3,0
96945,41001370,7.0,6,1.4322902968587516,21,1,0
156630,26929840,13.7,1,2.3101525292465275,10,5,0
113465,25158356,15.7,2,6.234497574571964,12,0,0
137965,38845399,10.0,4,2.512073347998802,2,6,1
8826,18065397,12.1,1,3.4522723080897966,15,6,0
172437,34724103,7.7,2,2.256769113331438,20,2,0
5478,12414799,6.5,1,1.660919349518646,10,3,0
121652,28431242,8.5,1,2.4622708507862368,17,5,0
41438,54942817,27.7,1,16.762176999805316,10,5,0
138881,51462399,5.5,2,1.3049214882487559,18,4,0
146852,22521682,5.0,1,0.6913982341656176,8,6,0
91615,24990559,8.5,1,1.947046483168521,14,0,0
85623,29827897,10.5,1,3.1920543718632857,11,6,0
68248,10070854,8.1,1,1.9622842146689063,17,2,0
198441,25547455,4.5,2,0.860809947397171,15,5,0
128990,707834,4.1,2,0.9552083364513964,18,0,0
20952,16414724,3.7,2,0.6394344545295804,14,2,0
49300,16594325,7.5,1,2.206069851264265,18,0,0
109720,39711101,8.1,3,1.6122845010547622,16,0,0
33595,38100027,6.5,1,1.230694258238706,20,5,0
21460,54812566,9.3,1,1.6158554669776974,14,4,0
1990,36426079,7.3,5,0.44003273146429167,19,2,0
1895,6009659,13.7,1,5.525374179717035,8,2,0
44263,39978702,4.9,1,0.7742823323607865,18,4,0
81758,9174150,18.54,1,3.4652257814123644,0,6,1
108936,47296829,5.5,1,1.490725075654941,19,6,0
70385,15220015,5.0,1,0.4307951540172373,0,6,1
132915,49265129,11.7,1,5.470926107491205,11,6,0
175140,22492545,9.7,1,2.0734527289143556,14,3,0
184073,18324040,37.3,1,16.693005434127613,21,5,0
188013,16355727,12.5,2,4.90981826486247,11,0,0
197075,19159874,6.9,1,2.9510616742212714,1,6,1
95735,32883417,9.5,1,2.6812663718399494,11,6,0
66975,9850153,3.7,1,0.5247052980789493,10,2,0
43814,5234322,5.7,1,1.978174521467906,20,1,0
167985,7126049,5.0,2,0.5942879338983513,17,1,0
143304,45268748,15.5,1,5.64101068058159,23,6,1
101666,33331347,7.5,1,0.9317229374938072,7,2,0
91902,32311289,11.0,1,2.820382499269909,17,4,0
48406,55209056,14.5,2,4.329747005420991,20,2,0
82548,20682227,4.9,1,1.0398140081199456,10,2,0
11377,28965382,8.0,1,2.134471088598041,6,2,0
875,15480606,35.33,1,9.358955469528325,9,6,0
55659,10712966,6.9,1,1.8781269099264974,22,0,1
13761,30160246,6.5,1,2.6011265550154814,21,5,0
116944,54619164,8.5,5,3.394384982099894,0,1,1
131113,179901,4.9,1,1.421338978675965,19,2,0
136699,46625385,4.1,1,1.2101496980110902,7,2,0
128056,42175632,8.5,5,1.9783537539159972,9,3,0
166577,4377538,57.33,2,22.327833663127663,17,0,0
43113,37898352,6.5,1,1.4494263077196972,1,6,1
127332,17380095,4.5,1,1.0754953762026018,8,2,0
17056,281524,10.5,1,3.2667959186201054,20,3,0
176327,28244666,6.5,2,1.3674681087362504,18,2,0
9454,1407113,17.3,1,8.848467894209568,20,6,0
79513,22859993,10.1,1,3.1290789011388407,19,4,0
4477,7956140,10.1,2,3.1201510124957177,19,2,0
162496,3698189,9.3,1,3.5074133165427397,20,6,0
150198,29423091,9.7,1,2.912904932177435,16,1,0
129261,26995901,13.0,6,3.8562746399163794,15,5,0
165216,21220022,10.5,2,3.062559289541448,19,0,0
151107,51072718,3.5,1,0.5715801538544731,8,6,0
79304,50681359,6.1,1,1.0248903295647904,11,0,0
195063,20132191,11.0,1,2.955338692128867,0,6,1
164908,47116845,8.0,1,2.046715630922928,14,2,0
75299,43322872,4.1,1,0.8245704884009274,23,1,1
1662,54869569,6.5,1,1.1911085548410432,14,4,0
121313,41821448,49.57,3,21.224261288014947,12,5,0
165055,16233702,4.5,1,1.144991357964724,22,1,1
121029,15248114,10.1,3,4.079446026688413,21,5,0
197689,16746757,16.1,1,7.272471286967452,20,5,0
165821,42352738,6.5,1,0.9210935588373391,8,0,0
3945,45523594,7.5,1,1.4372408179359621,22,3,1
117323,30411490,11.0,1,2.089821181122152,12,3,0
17955,53233491,15.0,1,0.9307842740495964,14,1,0
79269,18666755,12.5,6,3.025867064085584,12,5,0
78867,2282426,8.9,2,1.8707552191005312,17,0,0
131727,2105946,6.5,1,1.1142393963226027,7,2,0
172586,14148570,6.5,1,2.759603839257353,7,3,0
50430,46820118,52.0,1,20.337445105820375,8,1,0
193393,10043080,3.7,1,0.47573950233463996,3,5,1
105003,31894448,5.3,1,1.2200713240529566,6,4,0
75270,48065010,26.9,1,12.432835247187798,17,2,0
24234,24452215,7.3,1,2.0997025229235473,18,3,0
84667,13551575,6.5,2,0.8305068901113206,21,3,0
76526,14685834,4.5,1,0.7022088602470933,13,5,0
13424,4108174,6.1,1,2.339425657510465,23,5,1
27134,13890977,4.5,1,0.8953814248750406,19,4,0
143203,24754706,5.7,1,0.6586652803475532,14,6,0
27826,253819,15.0,1,2.528500685064376,11,1,0
129270,26852809,4.1,1,0.6649450879272307,19,0,0
130294,39977321,14.5,1,1.597276961463848,8,1,0
85595,35410525,5.3,1,1.6455656169193014,5,5,1
7840,13616003,16.9,1,8.491680494558853,23,3,1
112659,30810771,4.5,1,1.2469084903017305,6,3,0
142994,49456658,11.7,1,3.9848302840675864,20,2,0
114406,16165365,21.5,1,8.303357475117297,14,2,0
140320,16365719,12.0,1,3.3911268840419777,0,1,1
108994,10459994,4.5,5,1.0257196627125618,6,3,0
4800,17460761,29.87,1,9.348217534246087,17,0,0
49879,40308760,6.3,1,0.8241448832936827,19,4,0
195753,49294502,8.1,1,1.9307190738233764,13,2,0
143057,17846959,7.0,1,1.8972632102349483,18,0,0
99443,28826275,12.5,1,4.790404563580209,6,1,0
52523,50900234,5.5,1,1.561197296871527,21,1,0
199357,36713363,23.5,1,8.451320552147788,22,6,1
147272,54826361,13.5,1,4.338528317276325,6,2,0
115754,27000782,6.9,1,1.535267232403168,12,1,0
176749,50609795,10.5,1,3.2171518854239793,20,0,0
76748,16871008,4.1,2,0.8171630268672523,17,1,0
48152,19474301,14.5,1,4.823392079440318,14,5,0
173974,337521,8.5,2,1.8808033009290939,1,6,1
36103,46707692,5.3,1,1.0743938556138333,8,0,0
109612,26246648,31.83,1,7.279643386755487,18,0,0
92562,39211454,8.1,5,3.0450043066709473,11,6,0
110439,91614,15.3,1,7.178284416427253,14,5,0
123005,16468947,9.3,1,2.97030929304623,7,4,0
69835,54171906,11.5,1,3.742097581392439,22,2,1
40216,7043490,6.1,2,2.641445195417425,20,4,0
194556,31390555,15.0,3,6.389970809321591,23,1,1
88247,53667669,16.1,2,3.4953258549426023,1,4,1
86297,30407420,4.5,1,0.6572215263065185,13,1,0
18760,22512160,7.7,6,1.464827435526917,16,2,0
141912,52546146,7.5,1,0.9478275909052297,22,3,1
141916,1152690,6.0,1,2.056166713067736,16,2,0
152267,18132638,6.9,1,1.8328917440477934,20,1,0
4789,720544,6.1,1,0.9671039186990702,15,2,0
109531,8982199,5.5,3,0.7774633851062114,18,2,0
154050,958087,6.5,1,1.8730728010292788,7,1,0
46057,26028715,29.47,1,8.95259612768789,15,3,0
70464,46905391,10.0,1,3.0871310849048297,16,6,0
76745,13252754,8.5,1,1.6606214159469672,15,5,0
29878,38105889,6.9,2,1.4437792629880128,12,3,0
132825,39080033,6.0,1,2.4703651129418978,18,5,0
145653,27473861,4.0,1,0.676041237696381,12,6,0
116001,41864106,8.5,5,2.201195624827312,11,1,0
136634,40263282,45.0,1,19.693310524260816,15,1,0
136893,23121755,9.5,5,1.8705041937941147,18,6,0
52501,1132460,9.7,3,2.0073737600158674,0,6,1
132983,13544543,11.0,1,1.5266494735505587,14,3,0
198457,29496180,15.5,1,4.034683237412729,21,4,0
66943,20692349,11.7,1,4.290338893548757,14,5,0
99226,8006822,8.5,1,2.330703994209728,20,0,0
141195,42357693,14.5,1,3.893985770681695,17,0,0
191570,30075545,14.1,2,3.7191062499935406,20,5,0
123832,7850658,8.5,1,3.1001596003747034,3,6,1
156677,2264494,20.9,3,7.029720973301263,22,2,1
194542,4319595,4.0,1,0.717726663207671,19,2,0
147494,23514838,5.3,2,1.11653595142639,20,4,0
181624,41757603,5.7,1,1.857895838638313,7,3,0
142036,35646819,12.0,1,4.736573301835574,11,6,0
23507,49862870,16.5,1,5.240754758894012,21,3,0
147505,14422279,4.5,1,1.235214244820219,12,6,0
24282,55191309,11.0,1,3.0491431454240048,10,6,0
24593,37782823,5.3,1,1.0996654303351894,10,5,0
117163,27383708,18.0,1,5.333239160372824,15,3,0
95678,18014494,4.9,1,0.811738214902341,9,1,0
113036,1314464,16.5,2,5.167049361590402,19,3,0
53888,48528069,3.7,1,0.9478824682888973,2,5,1
156161,38065256,10.0,1,2.354574382462557,19,0,0
154211,43263917,6.5,2,1.4238447711843112,20,3,0
109086,200785,4.5,1,0.5495801446793666,19,4,0
136047,20939280,6.0,1,1.0658930226851069,7,3,0
41374,8469825,56.8,2,20.88242525323409,15,5,0
82562,7522086,5.0,6,0.656339920828024,19,6,0
24014,40846232,9.0,1,1.4367829524870426,19,4,0
38179,9301527,5.7,1,1.1713762233688907,8,1,0
107412,22229981,4.5,1,0.7614772579529274,13,4,0
115877,49148934,7.3,2,1.0136944214106995,17,4,0
59482,32669627,9.0,1,2.4702000531364905,12,5,0
161594,6602180,6.5,1,0.9650205146379256,14,3,0
148373,42641856,5.3,1,1.5533992007333624,10,5,0
126589,47810475,5.5,1,0.6726151389036774,19,2,0
29911,8095057,4.9,1,1.0179630024270117,11,3,0
78861,2531215,8.1,2,2.4405650755416737,19,4,0
120209,38344036,6.9,1,0.9940880577347212,13,4,0
72610,24924486,5.5,2,0.9974675970137543,19,6,0
171442,27327658,10.9,1,4.742831085125631,23,3,1
105829,3723647,4.9,1,1.4127584799424808,12,4,0
179556,33443808,6.9,2,1.3588688835746625,14,4,0
112778,1010210,6.1,1,0.47964937715809464,20,6,0
131133,21457038,11.7,2,3.3154109125203695,23,4,1
60663,17869479,6.5,6,1.8810324329317505,7,1,0
25061,33649020,14.0,1,2.648333828250583,12,4,0
159985,4853158,19.3,1,5.297054363764121,8,4,0
148712,9307728,6.0,1,1.0074068730092056,15,4,0
142914,22109833,27.83,2,9.139809433792363,13,0,0
161868,33219197,34.9,1,15.143471102399804,21,2,0
154461,16256151,8.1,2,2.022736843254443,17,6,0
143084,27323752,12.9,1,5.717007470762511,6,0,0
46843,5992449,10.5,1,2.8651006657348304,11,6,0
149113,50964734,4.5,1,0.7475949514116854,0,1,1
174734,18554509,17.3,1,7.165064172148009,8,2,0
108973,52370663,9.7,2,2.798789950472768,0,2,1
72726,326843,5.7,1,1.1735916012819096,8,4,0
5769,18429796,8.9,1,1.5363221515439733,10,3,0
14965,17187504,18.5,3,6.810763832957033,0,3,1
76524,31794090,10.0,3,3.9011985345648656,3,5,1
106778,12200814,13.3,1,3.1277503735036896,10,3,0
131221,64531,21.7,1,8.35165490500915,2,6,1
57412,1904710,4.1,1,1.07572548565445,12,1,0
20783,53023174,6.9,1,1.7017728017727924,10,3,0
57781,43986730,9.5,1,2.3069139914715735,15,2,0
178082,44386630,9.3,1,3.113771770601541,20,2,0
107531,39242325,4.9,1,1.2267372229739664,8,6,0
44838,17499648,5.7,1,1.63471218808441,0,4,1
191086,33540279,5.7,1,2.0785181015755816,9,2,0
73306,40722240,16.0,1,5.980227287147379,0,6,1
44040,44930008,5.7,1,2.1960014709124764,14,0,0
101306,31969102,4.5,1,0.9262069309954228,18,5,0
195760,6519014,5.7,1,1.647374490268293,19,6,0
55630,33319053,9.7,1,2.5309405393778817,16,2,0
98383,44434016,10.5,1,3.204400319518225,20,0,0
78912,46825789,9.5,1,1.6013907929536872,11,1,0
161008,43570397,38.8,2,9.53034647393334,13,1,0
26999,31179389,10.0,3,3.2675936205849134,12,0,0
143795,41252048,8.0,2,2.262610183643235,23,1,1
57694,25265403,13.5,2,2.7264256549802286,11,4,0
7207,36917258,4.9,1,1.3931602730933585,22,5,1
81873,51254142,18.0,1,3.7100142834733743,15,2,0
67908,14990596,6.1,1,1.3122748848564256,13,1,0
84723,17147376,6.5,1,0.5272069957843097,11,3,0
61954,12138137,11.3,1,4.040695693673446,13,1,0
55906,42623155,7.5,2,1.3675947841878762,16,1,0
175625,52248966,8.5,1,2.1731040726365616,8,6,0
80956,18871471,5.7,2,1.6491363210947045,11,2,0
41391,9466649,13.7,1,6.039443969810053,0,5,1
1296,38397610,14.5,5,3.346865390764569,10,3,0
46048,23956861,4.5,1,1.4028760293480829,20,5,0
15871,52721089,4.5,1,0.6797959665587416,10,2,0
157183,32058082,49.8,1,20.547619125533014,7,0,0
19987,41724759,4.1,2,1.15427210883808,13,6,0
192683,25746430,6.1,1,1.4067553465546807,23,4,1
181200,6425111,9.5,1,1.6980887703610086,20,6,0
39169,24253896,10.9,6,5.749504707832373,6,6,0
25284,39843585,9.5,1,1.1658211793611362,11,3,0
131227,52212641,9.3,1,2.1987345619804226,18,1,0
111384,20607686,8.9,1,3.45153875592757,13,2,0
77040,22320403,5.5,1,0.9269484743878171,8,3,0
120633,8170262,6.5,1,1.8946281778807126,16,4,0
181339,44932895,5.5,2,1.1474455734524407,21,0,0
38661,38738350,12.5,1,5.017531995563095,23,3,1
169997,47902936,6.5,1,1.8042982883516008,14,6,0
97987,2399142,6.9,1,2.1118703283266886,8,6,0
